school_id,school_name,district,block,total_enrolled_students,school_type,medium,avg_attendance_rate,total_attendance_records,proxy_attendance_records,proxy_attendance_rate,count_anomaly_records,count_anomaly_rate,total_mdm_quantity_kg,total_mdm_records,total_mdm_cost,avg_mdm_cost,mdm_regularity_rate,unique_vendors,unique_grain_types,assessed_facilities,functional_facilities,infrastructure_deficit_index,average_test_score,total_assessments,subjects_assessed,student_welfare_risk_score,risk_level
SCH0194,Govt. Elementary School Suresh,Amritsar,Amritsar-I,368,Secondary,Punjabi,87.41807125181353,19,1,5.2631578947368425,4,21.05263157894737,687.7999999999998,21,48980.0,2332.3809523809523,63.63636363636363,11,8,5,3.3666666666666667,32.66666666666667,63.567857142857136,14,6,1,Low
SCH0195,Govt. Elementary School Dhillon,Sangrur,Malerkotla,368,Higher Secondary,Punjabi,83.26747167516442,32,2,6.25,3,9.375,766.9999999999997,23,69849.0,3036.913043478261,69.6969696969697,9,7,5,3.1999999999999997,36.00000000000001,62.42666666666666,15,6,3,Moderate
SCH0196,Govt. Senior Secondary School Kara,Ludhiana,Ludhiana-Ii,265,Higher Secondary,English,79.75748423283146,23,1,4.3478260869565215,1,4.3478260869565215,680.3999999999999,19,40686.0,2141.3684210526317,57.57575757575758,10,7,5,3.8611111111111107,22.777777777777786,71.08,10,5,1,Low
SCH0197,Govt. Elementary School Dada,Moga,Nihal Singh Wala,106,Primary,Punjabi,81.06222757092698,31,1,3.225806451612903,1,3.225806451612903,959.3999999999997,27,46996.0,1740.5925925925926,81.81818181818181,9,5,5,3.6,28.0,58.199999999999996,12,5,1,Low
SCH0198,Govt. Elementary School Sachar,Patiala,Nabha,89,Higher Secondary,Hindi,82.71686539642575,34,0,0.0,1,2.9411764705882355,785.5999999999997,24,44278.0,1844.9166666666667,72.72727272727273,10,5,5,3.5,30.0,62.1576923076923,13,5,1,Low
SCH0199,Govt. Elementary School Nath,Moga,Bagha Purana,137,Higher Secondary,English,86.29360217757561,37,2,5.405405405405405,5,13.513513513513514,372.8999999999999,11,29675.0,2697.7272727272725,33.333333333333336,6,7,5,2.5833333333333335,48.33333333333333,69.59166666666665,12,5,3,Moderate
SCH0200,Govt. Senior Secondary School Anne,Sangrur,Sangrur,86,Higher Secondary,Punjabi,83.90389125689369,39,1,2.5641025641025643,3,7.6923076923076925,614.4999999999999,19,40656.0,2139.7894736842104,57.57575757575758,9,6,5,3.0,40.0,64.2923076923077,13,5,2,Moderate
SCH0201,Govt. Primary School Sagar,Ludhiana,Doraha,293,Higher Secondary,Punjabi,79.65879926216395,39,2,5.128205128205129,2,5.128205128205129,644.0999999999998,19,36166.0,1903.4736842105262,57.57575757575758,9,7,5,3.928571428571429,21.428571428571423,65.05,14,5,1,Low
SCH0202,Govt. Elementary School Karpe,Jalandhar,Unknown,412,Higher Secondary,Hindi,79.46697071512915,51,0,0.0,2,3.9215686274509802,610.1999999999998,18,32037.0,1779.8333333333333,54.54545454545455,10,8,5,3.75,25.0,67.73076923076923,13,6,1,Low
SCH0203,Govt. Middle School Grewal,Patiala,Samana,323,Higher Secondary,Hindi,80.25559957309612,26,1,3.8461538461538463,1,3.8461538461538463,793.0999999999997,23,42903.0,1865.3478260869565,69.6969696969697,9,8,5,4.238095238095238,15.238095238095237,65.12857142857142,14,6,0,Low
SCH0204,Govt. Middle School Singhal,Amritsar,Amritsar-Ii,89,Secondary,Hindi,84.99499073233174,36,4,11.11111111111111,4,11.11111111111111,703.2999999999997,21,44450.0,2116.6666666666665,63.63636363636363,10,7,5,3.4,32.0,64.121875,16,5,2,Moderate
SCH0205,Govt. Elementary School Chander,Unknown,Ferozepur,63,Secondary,Hindi,83.49059738869538,48,4,8.333333333333334,1,2.0833333333333335,622.0999999999998,19,32786.0,1725.578947368421,57.57575757575758,9,7,5,3.375,32.5,67.43125,8,4,1,Low
SCH0206,Govt. Middle School Menon,Jalandhar,Nakodar,353,Higher Secondary,Hindi,80.87036526246102,33,2,6.0606060606060606,2,6.0606060606060606,604.7999999999998,18,44737.0,2485.3888888888887,54.54545454545455,9,8,5,3.0357142857142856,39.28571428571429,60.20357142857143,14,6,3,Moderate
SCH0207,Govt. Primary School Kaul,Sangrur,Malerkotla,283,Secondary,Hindi,83.18930093649068,37,1,2.7027027027027026,3,8.108108108108109,526.8,16,29745.0,1859.0625,48.484848484848484,10,7,5,3.75,25.0,57.721875,16,6,3,Moderate
SCH0208,Govt. Elementary School Rattan,Bathinda,Bathinda,345,Upper Primary,Hindi,80.68937048229135,39,1,2.5641025641025643,1,2.5641025641025643,576.2999999999998,17,41570.0,2445.294117647059,51.515151515151516,9,7,5,3.3333333333333335,33.33333333333333,68.36739130434783,23,6,1,Low
SCH0209,Govt. Elementary School Mane,Ferozepur,Zira,388,Primary,Hindi,82.35326179861364,22,1,4.545454545454546,3,13.636363636363637,508.49999999999983,15,33440.0,2229.3333333333335,45.45454545454545,10,6,5,3.333333333333333,33.333333333333336,62.903846153846146,13,5,3,Moderate
SCH0210,Govt. Primary School Barman,Ferozepur,Zira,250,Higher Secondary,Hindi,84.985144118515,40,6,15.0,3,7.5,1170.0,33,74559.0,2259.3636363636365,100.0,11,6,5,4.053571428571429,18.928571428571423,66.15625,16,5,2,Moderate
SCH0211,Govt. Senior Secondary School Edwin,Patiala,Samana,379,Higher Secondary,Hindi,83.42828092256262,37,2,5.405405405405405,2,5.405405405405405,734.5999999999998,21,48753.0,2321.5714285714284,63.63636363636363,11,8,5,4.066666666666666,18.66666666666667,63.034615384615385,13,5,1,Low
SCH0212,Govt. Senior Secondary School Sachar,Moga,Bagha Purana,386,Secondary,English,81.90611641543207,26,1,3.8461538461538463,0,0.0,542.3999999999999,16,27292.0,1705.75,48.484848484848484,8,6,5,3.625,27.5,62.43928571428571,14,4,2,Moderate
SCH0213,Govt. Elementary School Bhatt,Bathinda,Maur,192,Upper Primary,English,79.92222761299628,36,3,8.333333333333334,1,2.7777777777777777,710.4999999999999,22,38079.0,1730.8636363636363,66.66666666666667,9,7,5,2.9000000000000004,41.99999999999999,61.59375,16,4,4,High
SCH0214,Govt. Elementary School Chahal,Bathinda,Rampura Phul,102,Higher Secondary,Hindi,75.73003328372475,36,0,0.0,0,0.0,754.5999999999998,22,44714.0,2032.4545454545455,66.66666666666667,10,6,5,3.6666666666666665,26.666666666666668,67.67333333333333,15,5,1,Low
SCH0215,Govt. Elementary School Saha,Bathinda,Bathinda,187,Primary,Punjabi,80.78442955827256,34,2,5.882352941176471,0,0.0,801.2999999999998,24,58019.0,2417.4583333333335,72.72727272727273,10,7,5,3.4,32.0,70.32,15,6,0,Low
SCH0216,Govt. Senior Secondary School Oommen,Patiala,Nabha,315,Secondary,Hindi,84.98411643379569,40,2,5.0,3,7.5,693.7999999999997,20,51296.0,2564.8,60.60606060606061,9,7,5,2.833333333333333,43.333333333333336,72.10454545454546,11,4,2,Moderate
SCH0217,Govt. Primary School Apte,Patiala,Nabha,66,Secondary,Hindi,80.02196364475391,27,4,14.814814814814815,0,0.0,909.8999999999996,26,53004.0,2038.6153846153845,78.78787878787878,9,8,5,3.95,20.999999999999996,65.0125,16,5,1,Low
SCH0218,Govt. Senior Secondary School Dugar,Ludhiana,Ludhiana-Ii,248,Higher Secondary,English,82.15822336240662,39,4,10.256410256410257,1,2.5641025641025643,519.1999999999999,14,33043.0,2360.214285714286,42.42424242424242,8,8,5,4.4,11.999999999999993,65.85789473684211,19,6,2,Moderate
SCH0219,Govt. Senior Secondary School Oommen,Moga,Bagha Purana,370,Primary,Punjabi,79.97037310008724,30,0,0.0,1,3.3333333333333335,781.0999999999997,25,40176.0,1607.04,75.75757575757575,9,7,5,3.95,20.999999999999996,59.90666666666667,15,6,1,Low
SCH0220,Govt. Elementary School Mishra,Jalandhar,Phillaur,130,Primary,Hindi,82.13872567895618,34,3,8.823529411764707,0,0.0,621.1999999999999,19,37720.0,1985.2631578947369,57.57575757575758,9,7,5,2.6333333333333337,47.33333333333333,68.915625,16,6,2,Moderate
SCH0221,Govt. Middle School Butala,Bathinda,Bathinda,44,Primary,Hindi,77.42857641544462,35,1,2.857142857142857,1,2.857142857142857,671.1999999999997,21,54758.0,2607.5238095238096,63.63636363636363,9,8,5,3.45,30.999999999999993,65.48333333333333,12,5,1,Low
SCH0222,Govt. Middle School Edwin,Sangrur,Sunam,298,Upper Primary,Punjabi,82.94309701236187,29,1,3.4482758620689653,0,0.0,779.2999999999998,21,43032.0,2049.1428571428573,63.63636363636363,10,4,5,4.166666666666666,16.66666666666668,67.590625,16,6,0,Low
SCH0223,Govt. Senior Secondary School Mallick,Bathinda,Maur,47,Secondary,Punjabi,84.39539227515537,29,2,6.896551724137931,0,0.0,730.6999999999997,21,39176.0,1865.5238095238096,63.63636363636363,9,6,5,3.928571428571429,21.428571428571423,68.13437499999999,16,5,0,Low
SCH0224,Govt. Senior Secondary School Kunda,Ferozepur,Makhu,84,Primary,Hindi,82.95028940654733,35,4,11.428571428571429,2,5.714285714285714,780.0999999999997,24,56627.0,2359.4583333333335,72.72727272727273,11,8,5,3.6666666666666665,26.666666666666668,68.30882352941177,17,6,1,Low
SCH0225,Govt. Middle School Chaudhry,Ludhiana,Doraha,236,Secondary,Hindi,84.84219109372852,35,2,5.714285714285714,3,8.571428571428571,563.1999999999998,16,29692.0,1855.75,48.484848484848484,10,8,5,4.0,20.0,59.873684210526314,19,5,3,Moderate
SCH0226,Govt. Primary School Upadhyay,Ludhiana,Doraha,374,Upper Primary,Hindi,79.57479618211313,32,1,3.125,3,9.375,1171.7,33,62729.0,1900.878787878788,100.0,11,9,5,3.8142857142857145,23.71428571428571,63.39117647058824,17,4,3,Moderate
SCH0227,Govt. Senior Secondary School Samra,Ferozepur,Makhu,393,Secondary,Hindi,83.82000738220418,34,1,2.9411764705882355,2,5.882352941176471,626.2999999999998,19,43117.0,2269.315789473684,57.57575757575758,9,7,5,4.0,20.0,69.30769230769229,13,4,0,Low
SCH0228,Govt. Elementary School Sankar,Sangrur,Sunam,272,Secondary,Hindi,76.23925941271457,30,1,3.3333333333333335,0,0.0,718.4999999999998,20,46250.0,2312.5,60.60606060606061,9,7,5,3.833333333333333,23.33333333333334,63.664285714285725,21,6,1,Low
SCH0229,Govt. Primary School Balay,Patiala,Unknown,309,Secondary,Hindi,86.51129452125159,34,2,5.882352941176471,3,8.823529411764707,1013.6999999999996,31,64586.0,2083.4193548387098,93.93939393939394,11,8,5,3.7525252525252526,24.949494949494948,68.20833333333333,12,4,1,Low
SCH0230,Govt. Senior Secondary School Badal,Patiala,Nabha,124,Higher Secondary,Punjabi,83.82613041280125,36,2,5.555555555555555,0,0.0,489.1999999999999,15,30230.0,2015.3333333333333,45.45454545454545,8,8,5,3.9365079365079363,21.269841269841272,62.09444444444445,18,5,2,Moderate
SCH0231,Govt. Primary School Datta,Amritsar,Tarn Taran,68,Higher Secondary,English,81.20315946357447,30,1,3.3333333333333335,2,6.666666666666667,724.3999999999997,22,51739.0,2351.7727272727275,66.66666666666667,9,8,5,3.119047619047619,37.61904761904762,65.90333333333334,15,5,2,Moderate
SCH0232,Govt. Primary School Choudhary,Ludhiana,Machhiwara,170,Upper Primary,Punjabi,81.28539947078501,33,1,3.0303030303030303,0,0.0,531.5999999999999,16,40755.0,2547.1875,48.484848484848484,8,7,5,3.9761904761904763,20.476190476190474,68.3,13,3,1,Low
SCH0233,Govt. Senior Secondary School Mutti,Unknown,Ludhiana-I,281,Higher Secondary,Punjabi,80.04746770880716,29,1,3.4482758620689653,0,0.0,772.3999999999999,23,53889.0,2343.0,69.6969696969697,11,8,5,3.25,35.0,66.39062499999999,16,5,0,Low
SCH0234,Govt. Senior Secondary School Tak,Moga,Nihal Singh Wala,269,Higher Secondary,English,82.0496852295496,31,1,3.225806451612903,3,9.67741935483871,542.3999999999999,16,35757.0,2234.8125,48.484848484848484,8,7,5,3.9166666666666665,21.666666666666668,64.66666666666667,9,5,2,Moderate
SCH0235,Govt. Senior Secondary School Balan,Amritsar,Amritsar-Ii,315,Upper Primary,Punjabi,83.89355560852115,44,4,9.090909090909092,3,6.818181818181818,586.6999999999998,17,30381.0,1787.1176470588234,51.515151515151516,9,4,5,3.7666666666666666,24.666666666666668,69.22500000000001,16,5,3,Moderate
SCH0236,Govt. Senior Secondary School Palan,Bathinda,Talwandi Sabo,384,Higher Secondary,English,77.47470312502972,35,0,0.0,0,0.0,555.5999999999998,16,32404.0,2025.25,48.484848484848484,10,7,5,3.09047619047619,38.1904761904762,70.05357142857142,14,5,3,Moderate
SCH0237,Govt. Elementary School Sood,Jalandhar,Nakodar,136,Primary,Punjabi,78.40508978626701,31,0,0.0,1,3.225806451612903,605.9999999999998,18,39424.0,2190.222222222222,54.54545454545455,8,6,5,3.222222222222222,35.55555555555556,64.64347826086957,23,6,1,Low
SCH0238,Govt. Primary School Amble,Patiala,Nabha,74,Primary,Punjabi,80.319244024088,37,1,2.7027027027027026,1,2.7027027027027026,937.6999999999997,28,73648.0,2630.285714285714,84.84848484848484,11,9,5,3.028571428571429,39.42857142857142,58.92083333333333,12,5,2,Moderate
SCH0239,Govt. Middle School Butala,Ferozepur,Mamdot,159,Primary,Hindi,83.44040956460708,26,3,11.538461538461538,1,3.8461538461538463,507.59999999999997,14,32130.0,2295.0,42.42424242424242,9,7,5,3.817460317460317,23.650793650793656,60.26562500000001,16,5,3,Moderate
SCH0240,Govt. Senior Secondary School Mitter,Moga,Bagha Purana,161,Upper Primary,English,81.15272356782731,29,0,0.0,2,6.896551724137931,863.3999999999996,25,58386.0,2335.44,75.75757575757575,10,8,5,3.25,35.0,65.28333333333333,18,6,1,Low
SCH0241,Govt. Middle School Dass,Ludhiana,Ludhiana-Ii,360,Higher Secondary,Punjabi,79.39384588725589,24,2,8.333333333333334,0,0.0,539.6,16,30065.0,1879.0625,48.484848484848484,7,7,5,4.166666666666666,16.66666666666668,70.385,10,5,3,Moderate
SCH0242,Govt. Elementary School Bhardwaj,Moga,Nihal Singh Wala,249,Higher Secondary,Hindi,79.63015676834941,31,2,6.451612903225806,0,0.0,620.2999999999998,17,42255.0,2485.5882352941176,51.515151515151516,10,6,5,4.037698412698413,19.24603174603174,67.73846153846154,13,6,2,Moderate
SCH0243,Govt. Senior Secondary School Deep,Bathinda,Maur,277,Higher Secondary,English,82.50694766407884,35,2,5.714285714285714,1,2.857142857142857,370.8999999999999,11,30747.0,2795.181818181818,33.333333333333336,9,6,5,3.6571428571428575,26.85714285714285,64.26388888888889,18,6,1,Low
SCH0244,Govt. Primary School Swamy,Patiala,Samana,371,Higher Secondary,Hindi,80.05110267235582,24,1,4.166666666666667,1,4.166666666666667,550.3999999999999,16,44204.0,2762.75,48.484848484848484,8,6,5,3.75,25.0,70.64,10,4,1,Low
SCH0245,Govt. Senior Secondary School Sarkar,Ludhiana,Doraha,233,Primary,Hindi,80.36754526446911,40,1,2.5,1,2.5,807.8999999999997,23,58552.0,2545.7391304347825,69.6969696969697,10,8,5,3.9999999999999996,20.000000000000007,63.739999999999995,15,5,0,Low
SCH0246,Govt. Primary School Chaudhari,Patiala,Rajpura,146,Secondary,Hindi,85.05396835287652,28,2,7.142857142857143,1,3.5714285714285716,667.6999999999998,20,37278.0,1863.9,60.60606060606061,9,8,5,3.25,35.0,63.17727272727273,11,5,2,Moderate
SCH0247,Govt. Senior Secondary School Barad,Amritsar,Tarn Taran,164,Upper Primary,English,80.59618141674794,28,1,3.5714285714285716,0,0.0,585.2999999999998,18,37062.0,2059.0,54.54545454545455,9,6,5,3.75,25.0,69.645,10,4,0,Low
SCH0248,Govt. Elementary School Grover,Ferozepur,Mamdot,313,Secondary,Punjabi,77.6164318107324,35,0,0.0,0,0.0,834.0999999999997,25,52450.0,2098.0,75.75757575757575,10,8,5,3.4,32.0,72.3277777777778,9,5,1,Low
SCH0249,Govt. Senior Secondary School Toor,Moga,Moga-Ii,229,Primary,Punjabi,83.01484147183754,35,5,14.285714285714286,0,0.0,555.0999999999998,17,34920.0,2054.1176470588234,51.515151515151516,9,7,5,3.3499999999999996,33.00000000000001,64.046875,16,6,2,Moderate
SCH0250,Govt. Senior Secondary School Lad,Bathinda,Talwandi Sabo,191,Secondary,English,79.92952763387287,26,0,0.0,1,3.8461538461538463,441.5999999999999,13,18548.0,1426.7692307692307,39.39393939393939,6,6,5,4.0,20.0,58.53846153846154,13,5,3,Moderate
SCH0251,Govt. Middle School Choudhry,Bathinda,Talwandi Sabo,410,Higher Secondary,Hindi,79.98651671438863,30,2,6.666666666666667,0,0.0,802.9999999999999,24,48043.0,2001.7916666666667,72.72727272727273,9,6,4,4.0,0.0,72.46785714285714,14,5,0,Low
SCH0252,Govt. Primary School Krish,Sangrur,Sunam,317,Primary,Punjabi,82.6271864819524,40,2,5.0,3,7.5,590.0999999999999,17,30125.0,1772.0588235294117,51.515151515151516,8,8,5,3.916666666666667,21.66666666666666,68.56500000000001,20,6,2,Moderate
SCH0253,Govt. Senior Secondary School Saha,Ludhiana,Unknown,110,Upper Primary,Hindi,82.54308548591324,43,3,6.976744186046512,2,4.651162790697675,883.5999999999998,27,68832.0,2549.3333333333335,81.81818181818181,11,7,5,3.25,35.0,65.27692307692308,13,4,1,Low
SCH0254,Govt. Primary School Kapadia,Sangrur,Unknown,70,Higher Secondary,Hindi,82.58281039063272,33,2,6.0606060606060606,1,3.0303030303030303,837.0999999999998,25,51507.0,2060.28,75.75757575757575,8,8,5,3.3583333333333334,32.83333333333333,60.26785714285715,14,3,1,Low
SCH0255,Govt. Middle School Barman,Ferozepur,Unknown,48,Secondary,Punjabi,80.45970612966393,37,2,5.405405405405405,1,2.7027027027027026,625.1999999999998,18,46544.0,2585.777777777778,54.54545454545455,9,8,5,3.0,40.0,61.56818181818182,11,5,2,Moderate
SCH0256,Govt. Middle School Chaudhry,Jalandhar,Jalandhar-I,89,Upper Primary,English,81.84283853866482,36,2,5.555555555555555,3,8.333333333333334,658.3999999999997,19,41519.0,2185.2105263157896,57.57575757575758,10,8,5,2.1,58.0,68.50526315789473,19,4,2,Moderate
SCH0257,Govt. Senior Secondary School Rai,Ferozepur,Ferozepur,231,Higher Secondary,Punjabi,81.74404942325198,30,2,6.666666666666667,0,0.0,777.6999999999997,23,46786.0,2034.1739130434783,69.6969696969697,10,7,5,4.125,17.5,65.08125,16,6,0,Low
SCH0258,Govt. Primary School Kalita,Ludhiana,Ludhiana-I,247,Higher Secondary,Punjabi,83.92837973672812,30,3,10.0,3,10.0,553.4999999999999,16,43068.0,2691.75,48.484848484848484,8,6,5,2.9642857142857144,40.71428571428571,62.753571428571426,14,5,5,High
SCH0259,Govt. Primary School Munshi,Sangrur,Dhuri,370,Primary,Hindi,80.52064804405872,36,0,0.0,1,2.7777777777777777,950.2999999999997,27,57667.0,2135.814814814815,81.81818181818181,11,8,5,3.2,35.99999999999999,71.72916666666667,12,5,1,Low
SCH0260,Govt. Primary School Deol,Sangrur,Malerkotla,63,Secondary,English,77.18065973615238,22,0,0.0,0,0.0,659.3999999999999,18,42662.0,2370.1111111111113,54.54545454545455,9,7,5,3.1666666666666665,36.66666666666667,71.02647058823528,17,5,2,Moderate
SCH0261,Govt. Middle School Sen,Ludhiana,Ludhiana-Ii,340,Higher Secondary,Hindi,83.93392770391834,31,2,6.451612903225806,3,9.67741935483871,661.6999999999998,19,42512.0,2237.4736842105262,57.57575757575758,10,7,5,3.15,37.0,64.7625,8,4,2,Moderate
SCH0262,Govt. Primary School Mital,Ferozepur,Makhu,236,Upper Primary,English,78.66589284459411,22,1,4.545454545454546,1,4.545454545454546,375.09999999999997,11,25047.0,2277.0,33.333333333333336,8,7,5,3.466666666666667,30.666666666666664,71.5,6,3,2,Moderate
SCH0263,Govt. Elementary School Oak,Ludhiana,Ludhiana-I,263,Primary,English,83.11728200321329,34,0,0.0,1,2.9411764705882355,543.6999999999998,17,41753.0,2456.0588235294117,51.515151515151516,8,9,5,3.4682539682539684,30.634920634920633,59.15384615384616,13,5,2,Moderate
SCH0264,Govt. Elementary School Ghosh,Ludhiana,Doraha,441,Higher Secondary,Hindi,78.54934909760092,33,2,6.0606060606060606,2,6.0606060606060606,649.0999999999998,19,38922.0,2048.5263157894738,57.57575757575758,9,6,5,4.0,20.0,66.03461538461539,13,6,2,Moderate
SCH0265,Govt. Primary School Bhat,Ferozepur,Ferozepur,435,Upper Primary,Punjabi,80.26848716645107,35,1,2.857142857142857,1,2.857142857142857,858.3999999999995,26,56471.0,2171.9615384615386,78.78787878787878,10,8,5,3.4444444444444446,31.111111111111107,58.02272727272726,11,6,1,Low
SCH0266,Govt. Middle School Hora,Jalandhar,Phillaur,202,Primary,English,82.40405946197741,32,3,9.375,1,3.125,972.8999999999997,27,74333.0,2753.074074074074,81.81818181818181,10,8,5,2.9999999999999996,40.000000000000014,61.9,12,6,3,Moderate
SCH0267,Govt. Elementary School Basak,Amritsar,Amritsar-Ii,84,Higher Secondary,Punjabi,80.40763287579232,42,1,2.380952380952381,3,7.142857142857143,477.6999999999999,14,27580.0,1970.0,42.42424242424242,9,5,5,5.0,0.0,64.26071428571429,14,6,2,Moderate
SCH0268,Govt. Primary School Amble,Moga,Moga-I,345,Secondary,Punjabi,81.23040748358605,39,1,2.5641025641025643,2,5.128205128205129,803.4999999999998,23,50585.0,2199.3478260869565,69.6969696969697,11,7,5,3.8166666666666664,23.66666666666667,63.03636363636363,11,6,1,Low
SCH0269,Govt. Middle School Narayanan,Amritsar,Amritsar-Ii,332,Higher Secondary,Punjabi,79.7293634211771,27,1,3.7037037037037037,0,0.0,721.6999999999997,21,47934.0,2282.5714285714284,63.63636363636363,9,8,5,3.1333333333333337,37.33333333333333,72.21363636363635,11,6,2,Moderate
SCH0270,Govt. Primary School Nadkarni,Jalandhar,Jalandhar-I,125,Higher Secondary,Hindi,82.18627714624061,34,2,5.882352941176471,0,0.0,672.0999999999998,20,50366.0,2518.3,60.60606060606061,9,8,5,4.1499999999999995,17.00000000000001,65.1611111111111,18,6,0,Low
SCH0271,Govt. Elementary School Mohan,Sangrur,Sunam,274,Secondary,Hindi,82.74783827235476,33,1,3.0303030303030303,2,6.0606060606060606,605.3999999999999,19,38349.0,2018.3684210526317,57.57575757575758,8,5,5,3.5,30.0,70.70625000000001,8,6,1,Low
SCH0272,Govt. Senior Secondary School Sarin,Ferozepur,Makhu,265,Upper Primary,Hindi,86.05781912541332,31,3,9.67741935483871,1,3.225806451612903,406.7999999999999,12,27281.0,2273.4166666666665,36.36363636363637,7,5,5,4.0,20.0,67.015,10,6,2,Moderate
SCH0273,Govt. Senior Secondary School Parikh,Ferozepur,Makhu,189,Higher Secondary,English,79.23435612087519,28,0,0.0,0,0.0,560.6999999999998,17,28695.0,1687.9411764705883,51.515151515151516,7,7,5,4.1,18.000000000000007,65.47,10,6,2,Moderate
SCH0274,Govt. Senior Secondary School Raval,Ferozepur,Makhu,98,Upper Primary,Hindi,84.03377463177013,43,2,4.651162790697675,5,11.627906976744185,596.4999999999999,17,39284.0,2310.823529411765,51.515151515151516,10,6,5,2.6666666666666665,46.66666666666667,65.44615384615385,13,5,3,Moderate
SCH0275,Govt. Primary School Chandran,Ludhiana,Machhiwara,402,Secondary,Punjabi,81.8118697332975,29,0,0.0,1,3.4482758620689653,535.7999999999998,16,32966.0,2060.375,48.484848484848484,8,7,5,3.0,40.0,69.66363636363636,11,5,2,Moderate
SCH0276,Govt. Elementary School Naik,Sangrur,Sunam,364,Secondary,Punjabi,84.61707387091829,39,2,5.128205128205129,4,10.256410256410257,661.0999999999998,21,55671.0,2651.0,63.63636363636363,10,9,5,3.6750000000000003,26.499999999999993,64.5325,20,6,1,Low
SCH0277,Govt. Middle School Nagi,Sangrur,Dhuri,338,Higher Secondary,Hindi,77.33767643466355,29,3,10.344827586206897,0,0.0,664.7999999999997,19,44810.0,2358.4210526315787,57.57575757575758,9,6,5,3.6666666666666665,26.666666666666668,61.080555555555556,18,6,3,Moderate
SCH0278,Govt. Primary School Kamdar,Amritsar,Amritsar-I,433,Secondary,Punjabi,80.209210908841,37,2,5.405405405405405,0,0.0,440.6999999999999,13,19617.0,1509.0,39.39393939393939,7,5,5,3.5000000000000004,29.99999999999999,64.76785714285714,14,5,1,Low
SCH0279,Govt. Senior Secondary School Narayan,Unknown,Nihal Singh Wala,94,Secondary,Punjabi,77.68359828058041,33,0,0.0,0,0.0,758.3999999999999,23,53907.0,2343.782608695652,69.6969696969697,10,8,5,3.7523809523809524,24.952380952380953,69.33125,8,4,1,Low
SCH0280,Govt. Elementary School Modi,Sangrur,Sunam,216,Higher Secondary,Punjabi,80.23880888915083,30,1,3.3333333333333335,0,0.0,662.2999999999998,20,42666.0,2133.3,60.60606060606061,11,6,5,4.314285714285714,13.714285714285719,70.82142857142857,7,4,0,Low
SCH0281,Govt. Elementary School Agarwal,Amritsar,Amritsar-Ii,218,Higher Secondary,Punjabi,83.6188483695976,25,1,4.0,0,0.0,811.5999999999998,24,60484.0,2520.1666666666665,72.72727272727273,10,9,5,3.8,24.000000000000004,61.62500000000001,12,5,1,Low
SCH0282,Govt. Primary School Palan,Sangrur,Unknown,203,Primary,English,81.1224466482115,30,3,10.0,1,3.3333333333333335,512.2999999999998,16,26990.0,1686.875,48.484848484848484,9,6,5,4.085714285714285,18.285714285714292,58.370833333333344,12,4,3,Moderate
SCH0283,Govt. Middle School Reddy,Amritsar,Amritsar-Ii,419,Upper Primary,Punjabi,83.6562438950165,39,2,5.128205128205129,0,0.0,1065.1999999999996,31,59584.0,1922.0645161290322,93.93939393939394,11,7,5,3.5500000000000003,28.999999999999993,62.21428571428571,14,6,1,Low
SCH0284,Govt. Senior Secondary School Prakash,Patiala,Rajpura,362,Higher Secondary,Punjabi,85.46781095206693,38,1,2.6315789473684212,2,5.2631578947368425,665.4999999999998,20,47574.0,2378.7,60.60606060606061,10,7,5,4.0,20.0,66.47083333333335,12,4,0,Low
SCH0285,Govt. Primary School Chaudhry,Ferozepur,Ferozepur,400,Secondary,Hindi,81.98931929086548,35,3,8.571428571428571,1,2.857142857142857,734.3999999999997,23,48614.0,2113.6521739130435,69.6969696969697,9,9,5,3.0833333333333335,38.33333333333333,72.9,19,5,2,Moderate
SCH0286,Govt. Elementary School Badal,Jalandhar,Nakodar,206,Primary,English,79.55112412424062,36,1,2.7777777777777777,3,8.333333333333334,744.9999999999998,21,43675.0,2079.7619047619046,63.63636363636363,10,6,5,3.9499999999999997,21.000000000000007,62.48333333333333,12,6,3,Moderate
SCH0287,Govt. Senior Secondary School Bhavsar,Ferozepur,Mamdot,340,Secondary,English,82.33442945585037,32,1,3.125,1,3.125,635.2999999999998,19,43260.0,2276.842105263158,57.57575757575758,10,6,5,4.017857142857143,19.642857142857135,68.48333333333333,15,5,0,Low
SCH0288,Govt. Middle School Goyal,Amritsar,Amritsar-Ii,200,Secondary,Hindi,83.60761706414382,37,4,10.81081081081081,4,10.81081081081081,583.2999999999998,18,39569.0,2198.277777777778,54.54545454545455,7,5,5,3.066666666666667,38.666666666666664,64.5735294117647,17,6,3,Moderate
SCH0289,Govt. Elementary School Mohanty,Ferozepur,Mamdot,345,Higher Secondary,Hindi,80.8775980286075,35,0,0.0,2,5.714285714285714,667.7999999999998,20,41304.0,2065.2,60.60606060606061,9,7,5,3.1666666666666665,36.66666666666667,59.434615384615384,13,5,2,Moderate
SCH0290,Govt. Primary School Mander,Jalandhar,Phillaur,187,Secondary,Punjabi,79.39622330980775,24,1,4.166666666666667,2,8.333333333333334,953.9999999999997,28,52247.0,1865.9642857142858,84.84848484848484,10,8,5,3.2000000000000006,35.999999999999986,73.553125,16,6,3,Moderate
